id,category
922115,2 Poor
922116,1 Good
922117,1 Good
922118,2 Poor
922119,1 Good
922120,2 Poor
922121,2 Poor
922122,2 Poor
922123,2 Poor
922124,2 Poor
922125,2 Poor
922128,1 Good
922130,2 Poor
922131,2 Poor
922132,2 Poor
922133,2 Poor
922134,1 Good
922135,2 Poor
922136,2 Poor
922137,2 Poor
922138,2 Poor
922139,2 Poor
922140,2 Poor
922141,1 Good
922142,1 Good
922143,1 Good
922144,1 Good
922145,1 Good
922146,2 Poor
922147,1 Good
922148,3 Bad
922149,1 Good
922150,1 Good
922151,1 Good
922152,1 Good
922153,1 Good
922154,1 Good
922155,2 Poor
922156,2 Poor
922157,2 Poor
922158,1 Good
922159,1 Good
922160,4 Very bad
922161,1 Good
922162,2 Poor
922163,2 Poor
922164,2 Poor
922165,1 Good
922166,1 Good
922167,2 Poor
922168,1 Good
922169,2 Poor
922170,2 Poor
922171,2 Poor
922172,1 Good
922174,1 Good
922175,1 Good
922177,2 Poor
922187,2 Poor
922188,1 Good
922189,1 Good
922190,1 Good
922191,1 Good
922192,1 Good
922193,1 Good
922194,1 Good
922195,1 Good
922196,2 Poor
922197,1 Good
922198,1 Good
922199,1 Good
922200,2 Poor
922201,1 Good
922202,1 Good
922203,1 Good
922204,2 Poor
922205,1 Good
922206,1 Good
922207,1 Good
922208,1 Good
922209,1 Good
922210,2 Poor
922211,1 Good
922212,1 Good
922213,2 Poor
922214,1 Good
922215,1 Good
922216,1 Good
922217,1 Good
922218,2 Poor
922219,2 Poor
922220,2 Poor
922221,2 Poor
922223,2 Poor
922224,1 Good
922225,1 Good
922226,2 Poor
922227,1 Good
922228,2 Poor
922229,1 Good
922230,2 Poor
922231,1 Good
922232,1 Good
922234,1 Good
922235,1 Good
922236,2 Poor
922239,1 Good
922240,1 Good
922241,1 Good
922242,1 Good
922243,2 Poor
922244,1 Good
922245,1 Good
922246,2 Poor
922258,3 Bad
922259,2 Poor
922260,1 Good
922261,2 Poor
922262,2 Poor
922264,1 Good
922266,2 Poor
922267,1 Good
922268,2 Poor
922269,2 Poor
922273,1 Good
922274,2 Poor
922275,1 Good
922276,2 Poor
922277,1 Good
922278,1 Good
922279,2 Poor
922281,1 Good
922282,1 Good
922283,1 Good
922284,1 Good
922285,1 Good
922286,2 Poor
922288,1 Good
922289,1 Good
922290,1 Good
922291,1 Good
922292,1 Good
922293,2 Poor
922294,1 Good
922295,1 Good
922296,1 Good
922297,2 Poor
922298,1 Good
922299,1 Good
922300,1 Good
922302,2 Poor
922303,1 Good
922304,1 Good
922305,1 Good
922306,1 Good
922308,1 Good
922309,1 Good
922311,2 Poor
922312,1 Good
922313,2 Poor
922314,1 Good
922317,1 Good
922318,2 Poor
922319,1 Good
922321,1 Good
922323,1 Good
922324,2 Poor
922325,1 Good
922326,2 Poor
922327,1 Good
922328,2 Poor
922331,1 Good
922332,1 Good
922333,1 Good
922334,1 Good
922335,1 Good
922336,2 Poor
922337,1 Good
922338,2 Poor
922339,1 Good
922340,2 Poor
922343,2 Poor
922344,1 Good
922345,1 Good
922346,1 Good
922347,2 Poor
922348,1 Good
922349,1 Good
922350,1 Good
922351,2 Poor
922352,1 Good
922353,2 Poor
922355,1 Good
922356,1 Good
922358,2 Poor
922359,2 Poor
922360,2 Poor
922362,2 Poor
922363,2 Poor
922364,1 Good
922365,2 Poor
922366,2 Poor
922369,1 Good
922370,1 Good
922371,1 Good
922372,2 Poor
922373,1 Good
922374,1 Good
922375,1 Good
922376,1 Good
922377,1 Good
922378,1 Good
922379,2 Poor
922380,1 Good
922381,1 Good
922382,2 Poor
922383,1 Good
922384,1 Good
922385,2 Poor
922386,2 Poor
922387,2 Poor
922388,2 Poor
922389,1 Good
922392,1 Good
922393,2 Poor
922394,1 Good
922395,1 Good
922397,2 Poor
922398,1 Good
922400,1 Good
922401,1 Good
922402,1 Good
922403,1 Good
922404,1 Good
922405,1 Good
922406,2 Poor
922407,2 Poor
922408,1 Good
922409,2 Poor
922410,2 Poor
922411,2 Poor
922412,1 Good
922413,2 Poor
922414,2 Poor
922415,1 Good
922416,1 Good
922417,2 Poor
922418,2 Poor
922419,2 Poor
922420,1 Good
922421,1 Good
922422,1 Good
922423,2 Poor
922424,2 Poor
922425,2 Poor
922426,1 Good
922427,1 Good
922428,1 Good
922429,2 Poor
922430,2 Poor
922431,2 Poor
922432,1 Good
922433,2 Poor
922434,2 Poor
922436,2 Poor
922437,1 Good
922438,1 Good
922439,1 Good
922441,2 Poor
922442,1 Good
922443,3 Bad
922444,1 Good
922445,1 Good
922446,2 Poor
922448,1 Good
922449,2 Poor
922450,1 Good
922451,1 Good
922452,1 Good
922454,2 Poor
922455,1 Good
922456,1 Good
922457,1 Good
922458,3 Bad
922459,1 Good
922460,2 Poor
922461,2 Poor
922462,1 Good
922464,1 Good
922465,1 Good
922468,1 Good
922469,2 Poor
922470,2 Poor
922471,2 Poor
922472,2 Poor
922473,1 Good
922474,1 Good
922475,2 Poor
922476,2 Poor
922477,2 Poor
922478,1 Good
922479,2 Poor
922480,1 Good
922481,1 Good
922482,2 Poor
922483,2 Poor
922484,2 Poor
922485,1 Good
922486,1 Good
922487,2 Poor
922489,1 Good
922490,2 Poor
922491,1 Good
922493,1 Good
922494,1 Good
922495,2 Poor
922496,2 Poor
922497,2 Poor
922498,2 Poor
922499,2 Poor
922500,1 Good
922501,1 Good
922502,2 Poor
922503,1 Good
922504,1 Good
922505,1 Good
922506,2 Poor
922507,1 Good
922508,1 Good
922509,1 Good
922510,2 Poor
922511,1 Good
922512,2 Poor
922513,3 Bad
922514,2 Poor
922515,1 Good
922516,1 Good
922517,1 Good
922518,1 Good
922519,1 Good
922520,1 Good
922521,1 Good
922522,2 Poor
922523,2 Poor
922524,4 Very bad
922525,1 Good
922528,2 Poor
922531,2 Poor
922533,2 Poor
922539,2 Poor
922540,2 Poor
922541,1 Good
922542,1 Good
922543,1 Good
922544,1 Good
922545,1 Good
922546,4 Very bad
922547,1 Good
922548,1 Good
922549,2 Poor
922550,1 Good
922551,1 Good
922552,2 Poor
922553,1 Good
922554,1 Good
922555,1 Good
922556,1 Good
922557,2 Poor
922558,1 Good
922559,1 Good
922560,2 Poor
922561,2 Poor
922562,2 Poor
922563,1 Good
922564,1 Good
922565,1 Good
922566,2 Poor
922567,1 Good
922568,2 Poor
922569,1 Good
922570,2 Poor
922571,1 Good
922572,2 Poor
922573,2 Poor
922574,1 Good
922575,1 Good
922576,1 Good
922577,1 Good
922578,2 Poor
922579,1 Good
922580,1 Good
922581,1 Good
922582,3 Bad
922583,2 Poor
922584,2 Poor
922585,2 Poor
922586,1 Good
922587,2 Poor
922588,1 Good
922589,3 Bad
922590,2 Poor
922591,2 Poor
922592,2 Poor
922593,2 Poor
922594,2 Poor
922595,2 Poor
922596,2 Poor
922597,2 Poor
922598,1 Good
922600,2 Poor
922601,1 Good
922602,2 Poor
922603,1 Good
922604,1 Good
922605,1 Good
922606,2 Poor
922607,2 Poor
922608,1 Good
922609,1 Good
922610,2 Poor
922611,1 Good
922612,1 Good
922613,2 Poor
922614,1 Good
922615,1 Good
922616,2 Poor
922617,4 Very bad
922618,2 Poor
922619,1 Good
922620,2 Poor
922621,1 Good
922622,1 Good
922623,2 Poor
922624,1 Good
922625,2 Poor
922626,1 Good
922627,1 Good
922628,2 Poor
922629,1 Good
922630,2 Poor
922631,1 Good
922632,2 Poor
922633,2 Poor
922634,1 Good
922635,2 Poor
922636,2 Poor
922637,2 Poor
922638,2 Poor
922639,1 Good
922640,1 Good
922641,4 Very bad
922642,1 Good
922643,1 Good
922644,2 Poor
922645,1 Good
922646,1 Good
922647,2 Poor
922648,2 Poor
922649,2 Poor
922650,1 Good
922651,2 Poor
922652,2 Poor
922653,1 Good
922654,1 Good
922655,1 Good
922656,2 Poor
922657,2 Poor
922658,3 Bad
922659,2 Poor
922660,1 Good
922661,2 Poor
922662,2 Poor
922663,1 Good
922664,1 Good
922665,2 Poor
922666,1 Good
922667,2 Poor
922668,1 Good
922669,2 Poor
922670,2 Poor
922671,1 Good
922672,2 Poor
922673,1 Good
922674,1 Good
922675,1 Good
922676,2 Poor
922677,1 Good
922678,1 Good
922679,1 Good
922680,2 Poor
922681,1 Good
922682,2 Poor
922683,1 Good
922684,3 Bad
922685,1 Good
922686,1 Good
922687,2 Poor
922688,1 Good
922689,2 Poor
922690,2 Poor
922691,1 Good
922692,4 Very bad
922693,1 Good
922694,2 Poor
922695,1 Good
922696,2 Poor
922697,2 Poor
922698,1 Good
922699,1 Good
922700,2 Poor
922701,2 Poor
922702,2 Poor
922703,1 Good
922704,2 Poor
922705,1 Good
922706,1 Good
922707,1 Good
922708,1 Good
922709,2 Poor
922710,1 Good
922711,2 Poor
922712,1 Good
922714,1 Good
922715,1 Good
922716,1 Good
922717,2 Poor
922718,1 Good
922719,2 Poor
922720,1 Good
922721,2 Poor
922722,1 Good
922723,2 Poor
922724,1 Good
922725,1 Good
922726,1 Good
922727,1 Good
922728,2 Poor
922729,1 Good
922730,2 Poor
922731,1 Good
922732,1 Good
922733,1 Good
922734,2 Poor
922735,1 Good
922736,1 Good
922738,1 Good
922739,2 Poor
922740,1 Good
922741,2 Poor
922742,2 Poor
922743,2 Poor
922744,2 Poor
922745,2 Poor
922746,1 Good
922747,1 Good
922748,1 Good
922749,2 Poor
922750,1 Good
922751,1 Good
922752,2 Poor
922753,1 Good
922754,1 Good
922755,1 Good
922756,1 Good
922757,1 Good
922758,1 Good
922759,2 Poor
922760,2 Poor
922761,1 Good
922762,1 Good
922763,2 Poor
922764,2 Poor
922765,1 Good
922766,1 Good
922767,2 Poor
922768,4 Very bad
922769,1 Good
922770,1 Good
922771,1 Good
922772,1 Good
922773,1 Good
922774,2 Poor
922775,1 Good
922776,1 Good
922777,1 Good
922778,1 Good
922779,1 Good
922780,2 Poor
922781,1 Good
922782,2 Poor
922783,2 Poor
922784,2 Poor
922785,2 Poor
922786,1 Good
922787,1 Good
922789,1 Good
922790,1 Good
922791,2 Poor
922792,1 Good
922793,2 Poor
922794,2 Poor
922795,1 Good
922797,1 Good
922799,2 Poor
922800,2 Poor
922801,4 Very bad
922802,2 Poor
922803,2 Poor
922804,2 Poor
922805,2 Poor
922806,1 Good
922807,2 Poor
922808,1 Good
922809,2 Poor
922810,1 Good
922811,1 Good
922812,1 Good
922813,1 Good
922814,1 Good
922815,2 Poor
922816,2 Poor
922818,1 Good
922820,1 Good
922821,2 Poor
922822,1 Good
922823,1 Good
922824,1 Good
922825,3 Bad
922826,2 Poor
922827,1 Good
922828,1 Good
922829,1 Good
922830,1 Good
922831,1 Good
922832,1 Good
922833,2 Poor
922834,1 Good
922835,2 Poor
922836,1 Good
922837,1 Good
922838,2 Poor
922839,1 Good
922840,1 Good
922841,2 Poor
922842,1 Good
922843,1 Good
922844,1 Good
922845,1 Good
922846,2 Poor
922847,1 Good
922848,2 Poor
922849,1 Good
922850,1 Good
922851,1 Good
922852,1 Good
922853,1 Good
922854,1 Good
922855,1 Good
922858,1 Good
922859,1 Good
922860,2 Poor
922861,2 Poor
922862,2 Poor
922864,2 Poor
922865,1 Good
922866,1 Good
922867,1 Good
922868,1 Good
922871,2 Poor
922872,1 Good
922875,1 Good
922877,2 Poor
922878,2 Poor
922879,1 Good
922880,2 Poor
922881,1 Good
922882,2 Poor
922883,1 Good
922884,1 Good
922885,1 Good
922886,1 Good
922888,2 Poor
922889,1 Good
922890,2 Poor
922891,2 Poor
922892,1 Good
922893,1 Good
922894,2 Poor
922895,1 Good
922896,1 Good
922897,2 Poor
922898,1 Good
922899,2 Poor
922900,1 Good
922901,2 Poor
922902,3 Bad
922903,2 Poor
922904,2 Poor
922905,1 Good
922906,2 Poor
922907,2 Poor
922908,2 Poor
922909,1 Good
922910,1 Good
922911,2 Poor
922912,2 Poor
922913,1 Good
922914,1 Good
922915,1 Good
922916,1 Good
922917,1 Good
922918,1 Good
922919,1 Good
922920,1 Good
922921,1 Good
922922,1 Good
922923,1 Good
922924,1 Good
922925,2 Poor
922930,1 Good
922931,2 Poor
922932,2 Poor
922933,1 Good
922934,1 Good
922935,1 Good
922936,2 Poor
922937,2 Poor
922938,1 Good
922939,2 Poor
922940,2 Poor
922941,1 Good
922942,1 Good
922943,2 Poor
922946,1 Good
922947,1 Good
922949,2 Poor
922950,1 Good
922951,1 Good
922952,2 Poor
922953,2 Poor
922954,2 Poor
922955,1 Good
922956,1 Good
922957,1 Good
922958,2 Poor
922959,2 Poor
922960,2 Poor
922961,1 Good
922962,1 Good
922963,2 Poor
922964,2 Poor
922965,1 Good
922969,1 Good
922970,2 Poor
922973,1 Good
922974,2 Poor
922977,1 Good
922979,2 Poor
922980,2 Poor
922981,1 Good
922982,2 Poor
922983,2 Poor
922984,2 Poor
922985,2 Poor
922986,2 Poor
922987,2 Poor
922991,1 Good
922994,1 Good
922996,2 Poor
922997,1 Good
922998,1 Good
922999,2 Poor
923000,2 Poor
923004,1 Good
923007,1 Good
923008,1 Good
923013,2 Poor
923015,2 Poor
923025,2 Poor
923030,1 Good
923032,2 Poor
923037,2 Poor
923041,1 Good
923042,2 Poor
923043,1 Good
923049,1 Good
923052,2 Poor
923053,1 Good
923054,1 Good
923055,1 Good
923056,2 Poor
923057,2 Poor
923058,1 Good
923060,2 Poor
923062,2 Poor
923063,1 Good
923065,1 Good
923068,2 Poor
923070,2 Poor
923071,1 Good
923073,1 Good
923074,1 Good
923079,1 Good
923080,3 Bad
923081,1 Good
923082,1 Good
923083,2 Poor
923084,1 Good
923085,1 Good
923086,1 Good
923087,1 Good
923088,1 Good
923089,2 Poor
923090,2 Poor
923092,2 Poor
923093,1 Good
923094,2 Poor
923099,2 Poor
923103,2 Poor
923104,1 Good
923105,2 Poor
923106,4 Very bad
923107,1 Good
923109,1 Good
923110,2 Poor
923111,1 Good
923112,1 Good
923113,1 Good
923118,1 Good
923126,2 Poor
923133,1 Good
923137,1 Good
923138,1 Good
923139,1 Good
923140,1 Good
923141,2 Poor
923142,1 Good
923143,1 Good
923144,2 Poor
923145,1 Good
923146,1 Good
923147,1 Good
923148,2 Poor
923152,1 Good
923153,1 Good
923154,2 Poor
923155,1 Good
923156,2 Poor
923157,1 Good
923158,1 Good
923160,2 Poor
923161,1 Good
923162,1 Good
923163,1 Good
923164,1 Good
923165,2 Poor
923166,1 Good
923167,1 Good
923168,2 Poor
923169,1 Good
923170,1 Good
923171,2 Poor
923172,1 Good
923176,1 Good
923177,1 Good
923178,1 Good
923179,1 Good
923180,2 Poor
923181,1 Good
923187,2 Poor
923188,2 Poor
923189,1 Good
923191,1 Good
923193,1 Good
923196,1 Good
923201,1 Good
923208,1 Good
923221,2 Poor
923222,2 Poor
923223,2 Poor
923224,1 Good
923225,2 Poor
923226,2 Poor
923227,1 Good
923228,1 Good
923229,1 Good
923231,1 Good
923234,2 Poor
923237,1 Good
923238,1 Good
923239,2 Poor
923240,1 Good
923241,2 Poor
923242,2 Poor
923243,2 Poor
923254,2 Poor
923257,2 Poor
923265,1 Good
923266,1 Good
923271,1 Good
923273,1 Good
923274,1 Good
923276,2 Poor
923277,1 Good
923278,1 Good
923280,2 Poor
923283,2 Poor
923293,1 Good
923294,2 Poor
923295,1 Good
923296,1 Good
923301,1 Good
923316,2 Poor
923321,1 Good
923328,1 Good
923329,2 Poor
923331,1 Good
923336,2 Poor
923338,1 Good
923342,2 Poor
923343,1 Good
923344,1 Good
923345,1 Good
923346,1 Good
923347,1 Good
923348,2 Poor
923349,1 Good
923350,1 Good
923351,2 Poor
923352,2 Poor
923353,2 Poor
923354,1 Good
923355,1 Good
923356,1 Good
923357,2 Poor
923358,1 Good
923359,1 Good
923360,1 Good
923361,2 Poor
923363,1 Good
923364,1 Good
923367,1 Good
923368,2 Poor
923369,2 Poor
923370,2 Poor
923371,1 Good
923372,3 Bad
923373,2 Poor
923379,2 Poor
923383,1 Good
923387,2 Poor
923389,2 Poor
923390,1 Good
923391,2 Poor
923395,1 Good
923397,1 Good
923398,1 Good
923399,2 Poor
923400,1 Good
923401,2 Poor
923402,2 Poor
923403,2 Poor
923404,2 Poor
923405,2 Poor
923406,1 Good
923407,2 Poor
923408,1 Good
923409,1 Good
923410,2 Poor
923411,2 Poor
923412,2 Poor
923414,1 Good
923415,1 Good
923417,1 Good
923418,1 Good
923419,2 Poor
923420,2 Poor
923421,1 Good
923422,1 Good
923423,2 Poor
923425,1 Good
923426,1 Good
923427,1 Good
923429,1 Good
923432,2 Poor
923433,2 Poor
923434,1 Good
923436,1 Good
923437,1 Good
923443,1 Good
923445,2 Poor
923447,1 Good
923449,1 Good
923450,2 Poor
923457,1 Good
923458,1 Good
923468,1 Good
923470,2 Poor
923471,3 Bad
923474,2 Poor
923480,3 Bad
923487,2 Poor
923488,2 Poor
923489,1 Good
923490,1 Good
923492,2 Poor
923493,1 Good
923499,1 Good
923500,2 Poor
923501,1 Good
923502,1 Good
923505,1 Good
923506,2 Poor
923507,2 Poor
923508,1 Good
923509,2 Poor
923510,2 Poor
923511,1 Good
923512,1 Good
923513,2 Poor
923514,1 Good
923515,1 Good
923516,1 Good
923517,1 Good
923518,1 Good
923519,1 Good
923520,1 Good
923521,1 Good
923522,2 Poor
923523,1 Good
923524,2 Poor
923525,1 Good
923526,2 Poor
923529,1 Good
923532,1 Good
923540,1 Good
923541,1 Good
923542,2 Poor
923543,1 Good
923544,2 Poor
923547,2 Poor
923551,1 Good
923557,2 Poor
923564,1 Good
923565,2 Poor
923567,1 Good
923568,1 Good
923569,1 Good
923570,2 Poor
923571,1 Good
923575,1 Good
923576,2 Poor
923577,2 Poor
923578,2 Poor
923579,2 Poor
923580,2 Poor
923582,1 Good
923583,1 Good
923584,1 Good
923585,1 Good
923586,2 Poor
923592,2 Poor
923596,2 Poor
923598,2 Poor
923599,2 Poor
923602,2 Poor
923603,1 Good
923604,1 Good
923611,2 Poor
923612,2 Poor
923613,1 Good
923614,1 Good
923615,1 Good
923616,1 Good
923617,1 Good
923618,3 Bad
923619,1 Good
923621,2 Poor
923622,1 Good
923623,1 Good
923624,2 Poor
923630,1 Good
923631,1 Good
923632,1 Good
923633,2 Poor
923636,2 Poor
923637,1 Good
923638,2 Poor
923639,2 Poor
923640,2 Poor
923641,2 Poor
923642,2 Poor
923643,2 Poor
923644,1 Good
923645,1 Good
923646,1 Good
923647,2 Poor
923648,1 Good
923649,2 Poor
923650,2 Poor
923651,1 Good
923652,1 Good
923653,1 Good
923654,1 Good
923655,2 Poor
923658,1 Good
923659,1 Good
923660,2 Poor
923661,1 Good
923663,1 Good
923665,2 Poor
923667,1 Good
923668,1 Good
923669,2 Poor
923670,1 Good
923671,1 Good
923672,3 Bad
923673,2 Poor
923674,2 Poor
923676,1 Good
923682,2 Poor
923683,1 Good
923684,1 Good
923686,2 Poor
923691,1 Good
923692,2 Poor
923693,1 Good
923694,2 Poor
923695,2 Poor
923696,1 Good
923697,1 Good
923698,2 Poor
923699,1 Good
923700,1 Good
923701,1 Good
923704,1 Good
923705,1 Good
923706,2 Poor
923708,2 Poor
923709,1 Good
923710,1 Good
923711,2 Poor
923712,2 Poor
923713,1 Good
923714,1 Good
923715,2 Poor
923716,1 Good
923717,2 Poor
923718,2 Poor
923719,2 Poor
923720,1 Good
923721,1 Good
923722,1 Good
923723,1 Good
923724,2 Poor
923725,2 Poor
923726,1 Good
923727,1 Good
923728,2 Poor
923729,1 Good
923732,2 Poor
923733,2 Poor
923736,1 Good
923739,2 Poor
923740,2 Poor
923749,2 Poor
923752,1 Good
923753,3 Bad
923754,3 Bad
923757,1 Good
923758,1 Good
923759,1 Good
923760,2 Poor
923761,1 Good
923762,1 Good
923763,1 Good
923764,4 Very bad
923765,2 Poor
923766,1 Good
923767,2 Poor
923768,2 Poor
923769,1 Good
923770,1 Good
923772,1 Good
923773,2 Poor
923774,2 Poor
923776,1 Good
923777,1 Good
923778,2 Poor
923779,1 Good
923780,2 Poor
923781,1 Good
923782,1 Good
923783,1 Good
923784,2 Poor
923785,1 Good
923786,1 Good
923789,1 Good
923791,1 Good
923792,2 Poor
923793,1 Good
923794,4 Very bad
923798,2 Poor
923801,2 Poor
923802,1 Good
923811,1 Good
923812,1 Good
923813,3 Bad
923814,1 Good
923815,1 Good
923816,2 Poor
923817,1 Good
923818,1 Good
923819,2 Poor
923820,1 Good
923821,2 Poor
923822,2 Poor
923823,1 Good
923824,1 Good
923825,1 Good
923826,1 Good
923827,1 Good
923828,1 Good
923829,1 Good
923830,2 Poor
923831,1 Good
923832,2 Poor
923833,2 Poor
923834,1 Good
923835,1 Good
923836,2 Poor
923837,1 Good
923838,2 Poor
923839,1 Good
923840,1 Good
923841,1 Good
923842,1 Good
923844,1 Good
923848,1 Good
923850,3 Bad
923855,2 Poor
923857,4 Very bad
923866,1 Good
923867,2 Poor
923868,2 Poor
923869,2 Poor
923870,1 Good
923874,2 Poor
923875,2 Poor
923876,2 Poor
923877,1 Good
923878,2 Poor
923879,2 Poor
923883,1 Good
923884,2 Poor
923886,2 Poor
923887,2 Poor
923888,1 Good
923889,1 Good
923890,1 Good
923891,1 Good
923892,1 Good
923893,1 Good
923894,2 Poor
923895,1 Good
923896,2 Poor
923897,1 Good
923919,2 Poor
923920,1 Good
923921,1 Good
923922,3 Bad
923924,1 Good
923936,2 Poor
923938,2 Poor
923939,1 Good
923940,3 Bad
923946,1 Good
923949,1 Good
923950,1 Good
923952,1 Good
923953,2 Poor
923954,1 Good
923955,1 Good
923956,3 Bad
923957,1 Good
923967,2 Poor
923968,1 Good
923969,2 Poor
923970,2 Poor
923977,1 Good
923978,1 Good
923979,1 Good
923986,1 Good
923987,1 Good
923988,2 Poor
923993,1 Good
923996,1 Good
923997,1 Good
923999,2 Poor
924004,2 Poor
924011,2 Poor
924012,1 Good
924013,2 Poor
924018,2 Poor
924019,2 Poor
924020,2 Poor
924021,1 Good
924023,2 Poor
924024,2 Poor
924026,2 Poor
924029,2 Poor
924040,3 Bad
924041,1 Good
924042,1 Good
924043,1 Good
924044,1 Good
924045,1 Good
924046,2 Poor
924047,1 Good
924048,1 Good
924054,1 Good
924063,1 Good
924067,1 Good
924068,1 Good
924074,1 Good
924081,1 Good
924082,1 Good
924083,1 Good
924084,2 Poor
924085,1 Good
924086,1 Good
924087,1 Good
924088,2 Poor
924089,2 Poor
924090,2 Poor
924091,2 Poor
924095,1 Good
924099,1 Good
924100,2 Poor
924101,1 Good
924105,2 Poor
924111,1 Good
924112,2 Poor
924117,2 Poor
924118,1 Good
924119,1 Good
924120,1 Good
924121,1 Good
924122,1 Good
924123,2 Poor
924124,1 Good
924125,2 Poor
924126,1 Good
924127,2 Poor
924128,1 Good
924129,1 Good
924130,1 Good
924131,2 Poor
924132,2 Poor
924133,1 Good
924134,2 Poor
924135,1 Good
924136,1 Good
924137,2 Poor
924138,1 Good
924139,2 Poor
924140,1 Good
924141,2 Poor
924142,1 Good
924143,2 Poor
924144,2 Poor
924145,2 Poor
924146,2 Poor
924147,2 Poor
924148,1 Good
924149,2 Poor
924150,1 Good
924151,1 Good
924152,2 Poor
924153,4 Very bad
924154,2 Poor
924155,2 Poor
924156,2 Poor
924157,1 Good
924158,1 Good
924159,2 Poor
924168,1 Good
924174,2 Poor
924175,2 Poor
924176,2 Poor
924177,2 Poor
924178,1 Good
924179,1 Good
924180,2 Poor
924183,2 Poor
924184,2 Poor
924185,2 Poor
924186,1 Good
924187,2 Poor
924188,2 Poor
924189,1 Good
924190,1 Good
924191,1 Good
924192,1 Good
924193,2 Poor
924194,2 Poor
924195,1 Good
924196,2 Poor
924197,1 Good
924198,2 Poor
924199,2 Poor
924200,1 Good
924201,1 Good
924202,2 Poor
924203,1 Good
924204,2 Poor
924205,2 Poor
924206,1 Good
924207,1 Good
924208,2 Poor
924209,1 Good
924210,2 Poor
924211,1 Good
924212,2 Poor
924213,2 Poor
924214,1 Good
924215,1 Good
924216,2 Poor
924217,1 Good
924219,3 Bad
924223,2 Poor
924224,2 Poor
924225,1 Good
924227,2 Poor
924228,1 Good
924232,2 Poor
924235,1 Good
924236,1 Good
924238,1 Good
924241,2 Poor
924242,1 Good
924243,1 Good
924244,2 Poor
924245,2 Poor
924246,1 Good
924247,2 Poor
924248,1 Good
924249,1 Good
924250,2 Poor
924251,1 Good
924252,1 Good
924253,1 Good
924254,2 Poor
924255,1 Good
924256,2 Poor
924263,2 Poor
924264,2 Poor
924265,1 Good
924266,2 Poor
924267,1 Good
924268,1 Good
924269,3 Bad
924270,2 Poor
924271,2 Poor
924272,1 Good
924273,2 Poor
924274,1 Good
924275,1 Good
924276,1 Good
924277,1 Good
924278,1 Good
924279,1 Good
924280,2 Poor
924281,1 Good
924282,1 Good
924283,3 Bad
924284,2 Poor
924285,1 Good
924287,2 Poor
924289,1 Good
924291,1 Good
924293,1 Good
924294,1 Good
924296,2 Poor
924298,1 Good
924299,1 Good
924300,1 Good
924301,2 Poor
924304,2 Poor
924305,2 Poor
924308,1 Good
924309,1 Good
924310,1 Good
924311,1 Good
924312,1 Good
924313,1 Good
924314,1 Good
924322,1 Good
924328,3 Bad
924334,1 Good
924335,2 Poor
924336,2 Poor
924339,1 Good
924341,1 Good
924343,1 Good
924344,1 Good
924345,2 Poor
924346,2 Poor
924347,2 Poor
924348,1 Good
924349,1 Good
924350,1 Good
924351,2 Poor
924352,1 Good
924353,1 Good
924354,2 Poor
924355,2 Poor
924356,1 Good
924357,2 Poor
924358,2 Poor
924359,3 Bad
924360,1 Good
924361,1 Good
924362,2 Poor
924363,1 Good
924364,1 Good
924365,2 Poor
924366,1 Good
924367,1 Good
924368,3 Bad
924369,2 Poor
924370,1 Good
924371,2 Poor
924372,1 Good
924373,2 Poor
924374,1 Good
924375,1 Good
924376,1 Good
924378,2 Poor
924379,1 Good
924380,1 Good
924381,2 Poor
924382,1 Good
924383,1 Good
924384,2 Poor
924388,2 Poor
924395,1 Good
924397,1 Good
924398,2 Poor
924399,2 Poor
924400,2 Poor
924401,1 Good
924402,1 Good
924407,1 Good
924408,2 Poor
924410,1 Good
924412,2 Poor
924414,2 Poor
